id,sex,age,topic,sign,filename
3957382,female,35,indUnk,Sagittarius,..\Data\3957382.female.35.indUnk.Sagittarius.xml
3957427,female,15,indUnk,Scorpio,..\Data\3957427.female.15.indUnk.Scorpio.xml
3957509,male,38,Technology,Aquarius,..\Data\3957509.male.38.Technology.Aquarius.xml
3957524,female,26,indUnk,Gemini,..\Data\3957524.female.26.indUnk.Gemini.xml
3957657,male,16,Student,Virgo,..\Data\3957657.male.16.Student.Virgo.xml
3957678,female,16,indUnk,Gemini,..\Data\3957678.female.16.indUnk.Gemini.xml
3957701,female,33,indUnk,Gemini,..\Data\3957701.female.33.indUnk.Gemini.xml
3957778,male,14,indUnk,Sagittarius,..\Data\3957778.male.14.indUnk.Sagittarius.xml
3957864,male,15,indUnk,Gemini,..\Data\3957864.male.15.indUnk.Gemini.xml
3958096,male,17,Student,Scorpio,..\Data\3958096.male.17.Student.Scorpio.xml
3958124,male,17,Student,Gemini,..\Data\3958124.male.17.Student.Gemini.xml
3958147,male,16,Student,Sagittarius,..\Data\3958147.male.16.Student.Sagittarius.xml
3958175,female,26,indUnk,Capricorn,..\Data\3958175.female.26.indUnk.Capricorn.xml
3958232,male,27,Education,Scorpio,..\Data\3958232.male.27.Education.Scorpio.xml
3958236,female,27,Education,Virgo,..\Data\3958236.female.27.Education.Virgo.xml
3958372,female,33,Communications-Media,Virgo,..\Data\3958372.female.33.Communications-Media.Virgo.xml
3958472,female,13,indUnk,Taurus,..\Data\3958472.female.13.indUnk.Taurus.xml
3958497,female,23,Student,Aquarius,..\Data\3958497.female.23.Student.Aquarius.xml
3958522,male,24,Education,Leo,..\Data\3958522.male.24.Education.Leo.xml
3958528,female,15,Arts,Capricorn,..\Data\3958528.female.15.Arts.Capricorn.xml
3958541,male,25,indUnk,Gemini,..\Data\3958541.male.25.indUnk.Gemini.xml
3958564,female,15,Agriculture,Sagittarius,..\Data\3958564.female.15.Agriculture.Sagittarius.xml
3958622,male,15,Education,Taurus,..\Data\3958622.male.15.Education.Taurus.xml
3958662,female,23,Law,Scorpio,..\Data\3958662.female.23.Law.Scorpio.xml
3958686,female,23,indUnk,Leo,..\Data\3958686.female.23.indUnk.Leo.xml
3958737,male,16,Transportation,Leo,..\Data\3958737.male.16.Transportation.Leo.xml
3958944,male,15,Student,Sagittarius,..\Data\3958944.male.15.Student.Sagittarius.xml
3958996,male,16,Student,Gemini,..\Data\3958996.male.16.Student.Gemini.xml
3959000,female,16,Student,Cancer,..\Data\3959000.female.16.Student.Cancer.xml
3959121,female,15,indUnk,Aquarius,..\Data\3959121.female.15.indUnk.Aquarius.xml
3959129,male,23,Non-Profit,Capricorn,..\Data\3959129.male.23.Non-Profit.Capricorn.xml
3959142,female,13,indUnk,Sagittarius,..\Data\3959142.female.13.indUnk.Sagittarius.xml
3959158,female,26,indUnk,Leo,..\Data\3959158.female.26.indUnk.Leo.xml
3959215,female,17,indUnk,Aquarius,..\Data\3959215.female.17.indUnk.Aquarius.xml
3959250,male,24,Student,Pisces,..\Data\3959250.male.24.Student.Pisces.xml
3959283,male,15,Student,Pisces,..\Data\3959283.male.15.Student.Pisces.xml
3959297,female,42,indUnk,Virgo,..\Data\3959297.female.42.indUnk.Virgo.xml
3959302,female,15,Student,Scorpio,..\Data\3959302.female.15.Student.Scorpio.xml
3959380,female,23,Student,Taurus,..\Data\3959380.female.23.Student.Taurus.xml
3959551,female,15,Student,Virgo,..\Data\3959551.female.15.Student.Virgo.xml
3959814,male,15,Student,Pisces,..\Data\3959814.male.15.Student.Pisces.xml
3959859,female,14,indUnk,Leo,..\Data\3959859.female.14.indUnk.Leo.xml
3959868,male,14,Student,Libra,..\Data\3959868.male.14.Student.Libra.xml
3959937,female,17,indUnk,Leo,..\Data\3959937.female.17.indUnk.Leo.xml
3959980,male,26,Communications-Media,Virgo,..\Data\3959980.male.26.Communications-Media.Virgo.xml
3960142,female,24,Internet,Pisces,..\Data\3960142.female.24.Internet.Pisces.xml
3960205,male,17,Student,Scorpio,..\Data\3960205.male.17.Student.Scorpio.xml
3960243,female,15,Education,Virgo,..\Data\3960243.female.15.Education.Virgo.xml
3960391,male,14,Student,Libra,..\Data\3960391.male.14.Student.Libra.xml
3960480,male,23,Student,Virgo,..\Data\3960480.male.23.Student.Virgo.xml
3960485,female,16,indUnk,Libra,..\Data\3960485.female.16.indUnk.Libra.xml
3960532,female,26,Education,Scorpio,..\Data\3960532.female.26.Education.Scorpio.xml
3960557,female,27,Communications-Media,Aries,..\Data\3960557.female.27.Communications-Media.Aries.xml
3960599,male,15,Education,Virgo,..\Data\3960599.male.15.Education.Virgo.xml
3960725,female,16,indUnk,Libra,..\Data\3960725.female.16.indUnk.Libra.xml
3960753,female,15,Student,Cancer,..\Data\3960753.female.15.Student.Cancer.xml
3960784,female,15,indUnk,Cancer,..\Data\3960784.female.15.indUnk.Cancer.xml
3960802,female,47,Education,Scorpio,..\Data\3960802.female.47.Education.Scorpio.xml
3960884,male,14,indUnk,Gemini,..\Data\3960884.male.14.indUnk.Gemini.xml
3960955,female,14,indUnk,Sagittarius,..\Data\3960955.female.14.indUnk.Sagittarius.xml
3961004,female,14,Student,Virgo,..\Data\3961004.female.14.Student.Virgo.xml
3961012,female,17,Student,Pisces,..\Data\3961012.female.17.Student.Pisces.xml
3961037,male,45,Non-Profit,Leo,..\Data\3961037.male.45.Non-Profit.Leo.xml
3961048,male,37,Science,Pisces,..\Data\3961048.male.37.Science.Pisces.xml
3961062,male,23,Student,Gemini,..\Data\3961062.male.23.Student.Gemini.xml
3961069,male,16,indUnk,Virgo,..\Data\3961069.male.16.indUnk.Virgo.xml
3961093,female,36,Consulting,Scorpio,..\Data\3961093.female.36.Consulting.Scorpio.xml
3961110,male,14,Student,Cancer,..\Data\3961110.male.14.Student.Cancer.xml
3961216,male,36,Communications-Media,Cancer,..\Data\3961216.male.36.Communications-Media.Cancer.xml
3961230,female,15,Student,Scorpio,..\Data\3961230.female.15.Student.Scorpio.xml
3961235,female,39,indUnk,Taurus,..\Data\3961235.female.39.indUnk.Taurus.xml
3961367,male,16,Student,Sagittarius,..\Data\3961367.male.16.Student.Sagittarius.xml
3961389,female,25,indUnk,Libra,..\Data\3961389.female.25.indUnk.Libra.xml
3961392,female,14,indUnk,Gemini,..\Data\3961392.female.14.indUnk.Gemini.xml
3961468,male,24,indUnk,Virgo,..\Data\3961468.male.24.indUnk.Virgo.xml
3961490,male,14,Student,Aries,..\Data\3961490.male.14.Student.Aries.xml
3961542,female,15,Student,Leo,..\Data\3961542.female.15.Student.Leo.xml
3961546,male,14,Student,Virgo,..\Data\3961546.male.14.Student.Virgo.xml
3961556,male,25,Student,Pisces,..\Data\3961556.male.25.Student.Pisces.xml
3961625,male,14,Student,Sagittarius,..\Data\3961625.male.14.Student.Sagittarius.xml
3961643,male,37,Telecommunications,Taurus,..\Data\3961643.male.37.Telecommunications.Taurus.xml
3961750,male,26,Internet,Capricorn,..\Data\3961750.male.26.Internet.Capricorn.xml
3961804,female,27,indUnk,Libra,..\Data\3961804.female.27.indUnk.Libra.xml
3961898,male,23,Technology,Capricorn,..\Data\3961898.male.23.Technology.Capricorn.xml
3962045,male,42,Consulting,Virgo,..\Data\3962045.male.42.Consulting.Virgo.xml
3962102,male,13,Student,Pisces,..\Data\3962102.male.13.Student.Pisces.xml
3962143,female,17,Student,Aries,..\Data\3962143.female.17.Student.Aries.xml
3962236,female,23,Military,Scorpio,..\Data\3962236.female.23.Military.Scorpio.xml
3962364,male,15,Student,Libra,..\Data\3962364.male.15.Student.Libra.xml
3962370,female,17,Non-Profit,Virgo,..\Data\3962370.female.17.Non-Profit.Virgo.xml
3962512,male,16,Student,Pisces,..\Data\3962512.male.16.Student.Pisces.xml
3962598,male,17,Communications-Media,Leo,..\Data\3962598.male.17.Communications-Media.Leo.xml
3962639,female,25,Internet,Taurus,..\Data\3962639.female.25.Internet.Taurus.xml
3962694,female,24,indUnk,Scorpio,..\Data\3962694.female.24.indUnk.Scorpio.xml
3962715,female,16,Education,Leo,..\Data\3962715.female.16.Education.Leo.xml
3962743,male,25,Arts,Scorpio,..\Data\3962743.male.25.Arts.Scorpio.xml
3962777,female,46,Advertising,Sagittarius,..\Data\3962777.female.46.Advertising.Sagittarius.xml
3962812,male,17,indUnk,Scorpio,..\Data\3962812.male.17.indUnk.Scorpio.xml
3962853,male,16,Student,Aries,..\Data\3962853.male.16.Student.Aries.xml
3962861,male,44,Arts,Gemini,..\Data\3962861.male.44.Arts.Gemini.xml
3962874,female,16,Student,Sagittarius,..\Data\3962874.female.16.Student.Sagittarius.xml
3962953,male,17,Student,Leo,..\Data\3962953.male.17.Student.Leo.xml
3963008,female,17,indUnk,Virgo,..\Data\3963008.female.17.indUnk.Virgo.xml
3963013,male,16,indUnk,Aquarius,..\Data\3963013.male.16.indUnk.Aquarius.xml
3963032,male,17,indUnk,Gemini,..\Data\3963032.male.17.indUnk.Gemini.xml
3963079,female,27,indUnk,Gemini,..\Data\3963079.female.27.indUnk.Gemini.xml
3963195,male,17,Student,Sagittarius,..\Data\3963195.male.17.Student.Sagittarius.xml
3963221,male,45,Government,Scorpio,..\Data\3963221.male.45.Government.Scorpio.xml
3963226,female,16,Education,Virgo,..\Data\3963226.female.16.Education.Virgo.xml
3963233,female,15,indUnk,Capricorn,..\Data\3963233.female.15.indUnk.Capricorn.xml
3963248,female,14,Student,Pisces,..\Data\3963248.female.14.Student.Pisces.xml
3963459,female,14,indUnk,Virgo,..\Data\3963459.female.14.indUnk.Virgo.xml
3963511,female,33,Non-Profit,Aries,..\Data\3963511.female.33.Non-Profit.Aries.xml
3963561,male,13,indUnk,Aries,..\Data\3963561.male.13.indUnk.Aries.xml
3963593,male,16,Student,Leo,..\Data\3963593.male.16.Student.Leo.xml
3963643,female,15,Student,Pisces,..\Data\3963643.female.15.Student.Pisces.xml
3963730,male,24,Student,Gemini,..\Data\3963730.male.24.Student.Gemini.xml
3963763,male,36,Arts,Sagittarius,..\Data\3963763.male.36.Arts.Sagittarius.xml
3963778,male,16,Student,Taurus,..\Data\3963778.male.16.Student.Taurus.xml
3963786,male,15,Student,Gemini,..\Data\3963786.male.15.Student.Gemini.xml
3963813,female,13,indUnk,Aries,..\Data\3963813.female.13.indUnk.Aries.xml
3964019,male,14,indUnk,Scorpio,..\Data\3964019.male.14.indUnk.Scorpio.xml
3964121,male,15,Student,Scorpio,..\Data\3964121.male.15.Student.Scorpio.xml
3964162,female,41,Internet,Scorpio,..\Data\3964162.female.41.Internet.Scorpio.xml
3964252,male,23,Student,Libra,..\Data\3964252.male.23.Student.Libra.xml
3964350,male,27,indUnk,Aquarius,..\Data\3964350.male.27.indUnk.Aquarius.xml
3964381,female,38,HumanResources,Capricorn,..\Data\3964381.female.38.HumanResources.Capricorn.xml
3964408,male,16,Student,Scorpio,..\Data\3964408.male.16.Student.Scorpio.xml
3964538,male,27,indUnk,Pisces,..\Data\3964538.male.27.indUnk.Pisces.xml
3964623,male,16,indUnk,Gemini,..\Data\3964623.male.16.indUnk.Gemini.xml
3964648,female,26,BusinessServices,Gemini,..\Data\3964648.female.26.BusinessServices.Gemini.xml
3964670,female,23,Military,Sagittarius,..\Data\3964670.female.23.Military.Sagittarius.xml
3964706,female,42,indUnk,Scorpio,..\Data\3964706.female.42.indUnk.Scorpio.xml
3964781,female,25,indUnk,Aquarius,..\Data\3964781.female.25.indUnk.Aquarius.xml
3964785,male,23,Student,Leo,..\Data\3964785.male.23.Student.Leo.xml
3964789,female,26,indUnk,Taurus,..\Data\3964789.female.26.indUnk.Taurus.xml
3964886,male,45,indUnk,Taurus,..\Data\3964886.male.45.indUnk.Taurus.xml
3964911,female,33,Museums-Libraries,Aries,..\Data\3964911.female.33.Museums-Libraries.Aries.xml
3964938,male,23,Military,Aries,..\Data\3964938.male.23.Military.Aries.xml
3964940,male,27,Military,Taurus,..\Data\3964940.male.27.Military.Taurus.xml
3964943,female,13,indUnk,Aquarius,..\Data\3964943.female.13.indUnk.Aquarius.xml
3965014,female,25,indUnk,Gemini,..\Data\3965014.female.25.indUnk.Gemini.xml
3965033,male,23,Education,Gemini,..\Data\3965033.male.23.Education.Gemini.xml
3965053,male,15,indUnk,Cancer,..\Data\3965053.male.15.indUnk.Cancer.xml
3965108,male,17,HumanResources,Virgo,..\Data\3965108.male.17.HumanResources.Virgo.xml
3965275,female,15,indUnk,Capricorn,..\Data\3965275.female.15.indUnk.Capricorn.xml
3965339,male,23,Student,Aries,..\Data\3965339.male.23.Student.Aries.xml
3965361,female,25,indUnk,Scorpio,..\Data\3965361.female.25.indUnk.Scorpio.xml
3965488,female,13,Advertising,Gemini,..\Data\3965488.female.13.Advertising.Gemini.xml
3965547,male,17,Student,Leo,..\Data\3965547.male.17.Student.Leo.xml
3965576,female,33,Education,Capricorn,..\Data\3965576.female.33.Education.Capricorn.xml
3965687,female,17,Student,Libra,..\Data\3965687.female.17.Student.Libra.xml
3965695,male,17,Student,Cancer,..\Data\3965695.male.17.Student.Cancer.xml
3965696,male,23,Science,Leo,..\Data\3965696.male.23.Science.Leo.xml
3965809,female,27,indUnk,Aries,..\Data\3965809.female.27.indUnk.Aries.xml
3965841,male,17,Chemicals,Cancer,..\Data\3965841.male.17.Chemicals.Cancer.xml
3966028,male,24,indUnk,Scorpio,..\Data\3966028.male.24.indUnk.Scorpio.xml
3966121,female,13,indUnk,Virgo,..\Data\3966121.female.13.indUnk.Virgo.xml
3966172,male,14,Arts,Aries,..\Data\3966172.male.14.Arts.Aries.xml
3966193,male,43,indUnk,Libra,..\Data\3966193.male.43.indUnk.Libra.xml
3966219,male,23,indUnk,Libra,..\Data\3966219.male.23.indUnk.Libra.xml
3966664,male,16,Fashion,Pisces,..\Data\3966664.male.16.Fashion.Pisces.xml
3966700,female,17,Student,Virgo,..\Data\3966700.female.17.Student.Virgo.xml
3966829,female,23,indUnk,Aquarius,..\Data\3966829.female.23.indUnk.Aquarius.xml
3966870,male,23,Technology,Virgo,..\Data\3966870.male.23.Technology.Virgo.xml
3966883,male,24,Marketing,Cancer,..\Data\3966883.male.24.Marketing.Cancer.xml
3966892,male,23,Chemicals,Leo,..\Data\3966892.male.23.Chemicals.Leo.xml
3966916,male,17,Arts,Aquarius,..\Data\3966916.male.17.Arts.Aquarius.xml
3967014,female,17,indUnk,Pisces,..\Data\3967014.female.17.indUnk.Pisces.xml
3967054,male,15,Communications-Media,Cancer,..\Data\3967054.male.15.Communications-Media.Cancer.xml
3967091,male,17,Agriculture,Libra,..\Data\3967091.male.17.Agriculture.Libra.xml
3967139,female,26,Student,Gemini,..\Data\3967139.female.26.Student.Gemini.xml
3967275,male,14,Student,Aries,..\Data\3967275.male.14.Student.Aries.xml
3967340,female,17,Student,Sagittarius,..\Data\3967340.female.17.Student.Sagittarius.xml
3967371,female,17,Student,Sagittarius,..\Data\3967371.female.17.Student.Sagittarius.xml
3967485,female,27,Student,Gemini,..\Data\3967485.female.27.Student.Gemini.xml
3967553,female,16,indUnk,Sagittarius,..\Data\3967553.female.16.indUnk.Sagittarius.xml
3967618,female,25,Student,Cancer,..\Data\3967618.female.25.Student.Cancer.xml
3967703,male,15,Student,Virgo,..\Data\3967703.male.15.Student.Virgo.xml
3967780,male,17,indUnk,Leo,..\Data\3967780.male.17.indUnk.Leo.xml
3967971,female,27,indUnk,Scorpio,..\Data\3967971.female.27.indUnk.Scorpio.xml
3968034,female,16,indUnk,Pisces,..\Data\3968034.female.16.indUnk.Pisces.xml
3968079,male,17,indUnk,Libra,..\Data\3968079.male.17.indUnk.Libra.xml
3968157,male,26,indUnk,Leo,..\Data\3968157.male.26.indUnk.Leo.xml
3968204,female,13,Education,Scorpio,..\Data\3968204.female.13.Education.Scorpio.xml
3968220,female,26,Student,Aquarius,..\Data\3968220.female.26.Student.Aquarius.xml
3968354,female,25,indUnk,Cancer,..\Data\3968354.female.25.indUnk.Cancer.xml
3968415,female,24,Technology,Cancer,..\Data\3968415.female.24.Technology.Cancer.xml
3968470,female,17,Arts,Sagittarius,..\Data\3968470.female.17.Arts.Sagittarius.xml
3968553,female,15,Student,Gemini,..\Data\3968553.female.15.Student.Gemini.xml
3968596,female,16,Student,Virgo,..\Data\3968596.female.16.Student.Virgo.xml
3968616,female,33,indUnk,Gemini,..\Data\3968616.female.33.indUnk.Gemini.xml
3968640,male,25,Maritime,Capricorn,..\Data\3968640.male.25.Maritime.Capricorn.xml
3968693,female,13,Student,Virgo,..\Data\3968693.female.13.Student.Virgo.xml
3968732,male,25,Engineering,Capricorn,..\Data\3968732.male.25.Engineering.Capricorn.xml
3968786,male,17,Student,Aquarius,..\Data\3968786.male.17.Student.Aquarius.xml
3968795,female,14,Student,Pisces,..\Data\3968795.female.14.Student.Pisces.xml
3969065,female,23,indUnk,Cancer,..\Data\3969065.female.23.indUnk.Cancer.xml
3969097,female,15,Student,Virgo,..\Data\3969097.female.15.Student.Virgo.xml
3969151,male,33,Government,Taurus,..\Data\3969151.male.33.Government.Taurus.xml
3969316,female,33,Internet,Aries,..\Data\3969316.female.33.Internet.Aries.xml
3969318,female,13,Student,Capricorn,..\Data\3969318.female.13.Student.Capricorn.xml
3969341,female,14,Student,Cancer,..\Data\3969341.female.14.Student.Cancer.xml
3969363,female,17,BusinessServices,Scorpio,..\Data\3969363.female.17.BusinessServices.Scorpio.xml
3969393,female,26,Arts,Capricorn,..\Data\3969393.female.26.Arts.Capricorn.xml
3969465,female,24,Student,Virgo,..\Data\3969465.female.24.Student.Virgo.xml
3969532,male,26,Communications-Media,Scorpio,..\Data\3969532.male.26.Communications-Media.Scorpio.xml
3969563,male,15,Student,Libra,..\Data\3969563.male.15.Student.Libra.xml
3969609,female,24,Education,Scorpio,..\Data\3969609.female.24.Education.Scorpio.xml
3970018,male,15,Government,Sagittarius,..\Data\3970018.male.15.Government.Sagittarius.xml
3970082,female,26,indUnk,Gemini,..\Data\3970082.female.26.indUnk.Gemini.xml
3970096,female,17,Student,Cancer,..\Data\3970096.female.17.Student.Cancer.xml
3970097,male,26,Student,Aquarius,..\Data\3970097.male.26.Student.Aquarius.xml
3970127,female,17,Student,Aquarius,..\Data\3970127.female.17.Student.Aquarius.xml
3970154,female,23,Student,Pisces,..\Data\3970154.female.23.Student.Pisces.xml
3970197,female,16,indUnk,Pisces,..\Data\3970197.female.16.indUnk.Pisces.xml
3970345,male,25,indUnk,Gemini,..\Data\3970345.male.25.indUnk.Gemini.xml
3970412,female,25,indUnk,Sagittarius,..\Data\3970412.female.25.indUnk.Sagittarius.xml
3970428,male,17,Student,Scorpio,..\Data\3970428.male.17.Student.Scorpio.xml
3970463,female,26,Banking,Virgo,..\Data\3970463.female.26.Banking.Virgo.xml
3970546,female,15,Student,Aries,..\Data\3970546.female.15.Student.Aries.xml
3970585,male,25,Engineering,Pisces,..\Data\3970585.male.25.Engineering.Pisces.xml
3970617,male,25,Law,Scorpio,..\Data\3970617.male.25.Law.Scorpio.xml
3970619,female,34,indUnk,Sagittarius,..\Data\3970619.female.34.indUnk.Sagittarius.xml
3970631,male,15,Student,Sagittarius,..\Data\3970631.male.15.Student.Sagittarius.xml
3970640,female,39,Education,Taurus,..\Data\3970640.female.39.Education.Taurus.xml
3970704,female,26,indUnk,Aries,..\Data\3970704.female.26.indUnk.Aries.xml
3970785,male,40,indUnk,Sagittarius,..\Data\3970785.male.40.indUnk.Sagittarius.xml
3970840,female,24,Consulting,Aquarius,..\Data\3970840.female.24.Consulting.Aquarius.xml
3970994,male,23,indUnk,Capricorn,..\Data\3970994.male.23.indUnk.Capricorn.xml
3971038,male,23,Student,Gemini,..\Data\3971038.male.23.Student.Gemini.xml
3971078,male,17,Student,Capricorn,..\Data\3971078.male.17.Student.Capricorn.xml
3971148,female,27,Arts,Leo,..\Data\3971148.female.27.Arts.Leo.xml
3971229,female,17,Technology,Libra,..\Data\3971229.female.17.Technology.Libra.xml
3971299,male,40,Museums-Libraries,Taurus,..\Data\3971299.male.40.Museums-Libraries.Taurus.xml
3971307,female,14,indUnk,Pisces,..\Data\3971307.female.14.indUnk.Pisces.xml
3971379,male,26,Internet,Libra,..\Data\3971379.male.26.Internet.Libra.xml
3971396,male,27,indUnk,Virgo,..\Data\3971396.male.27.indUnk.Virgo.xml
3971424,female,25,Education,Cancer,..\Data\3971424.female.25.Education.Cancer.xml
3971520,female,25,Education,Leo,..\Data\3971520.female.25.Education.Leo.xml
3971562,female,16,indUnk,Virgo,..\Data\3971562.female.16.indUnk.Virgo.xml
3971628,female,23,indUnk,Scorpio,..\Data\3971628.female.23.indUnk.Scorpio.xml
3971639,male,15,Student,Scorpio,..\Data\3971639.male.15.Student.Scorpio.xml
3971820,female,33,Marketing,Gemini,..\Data\3971820.female.33.Marketing.Gemini.xml
3972109,male,17,indUnk,Aquarius,..\Data\3972109.male.17.indUnk.Aquarius.xml
3972153,female,17,Student,Gemini,..\Data\3972153.female.17.Student.Gemini.xml
3972188,male,26,Consulting,Cancer,..\Data\3972188.male.26.Consulting.Cancer.xml
3972219,female,34,Education,Aries,..\Data\3972219.female.34.Education.Aries.xml
3972232,female,25,indUnk,Cancer,..\Data\3972232.female.25.indUnk.Cancer.xml
3972268,male,17,Science,Leo,..\Data\3972268.male.17.Science.Leo.xml
3972276,male,17,Education,Aquarius,..\Data\3972276.male.17.Education.Aquarius.xml
3972301,female,15,indUnk,Libra,..\Data\3972301.female.15.indUnk.Libra.xml
3972305,female,16,Student,Virgo,..\Data\3972305.female.16.Student.Virgo.xml
3972364,female,23,Education,Aquarius,..\Data\3972364.female.23.Education.Aquarius.xml
3972484,male,16,indUnk,Leo,..\Data\3972484.male.16.indUnk.Leo.xml
3972509,male,16,indUnk,Aries,..\Data\3972509.male.16.indUnk.Aries.xml
3972595,female,14,indUnk,Scorpio,..\Data\3972595.female.14.indUnk.Scorpio.xml
3972638,male,17,indUnk,Aries,..\Data\3972638.male.17.indUnk.Aries.xml
3972751,female,27,indUnk,Taurus,..\Data\3972751.female.27.indUnk.Taurus.xml
3972817,male,45,Communications-Media,Libra,..\Data\3972817.male.45.Communications-Media.Libra.xml
3972878,male,25,Engineering,Taurus,..\Data\3972878.male.25.Engineering.Taurus.xml
3972918,male,24,Tourism,Virgo,..\Data\3972918.male.24.Tourism.Virgo.xml
3972921,male,35,Technology,Aries,..\Data\3972921.male.35.Technology.Aries.xml
3972928,female,15,indUnk,Capricorn,..\Data\3972928.female.15.indUnk.Capricorn.xml
3973115,male,24,BusinessServices,Cancer,..\Data\3973115.male.24.BusinessServices.Cancer.xml
3973120,female,25,indUnk,Cancer,..\Data\3973120.female.25.indUnk.Cancer.xml
3973130,male,26,indUnk,Capricorn,..\Data\3973130.male.26.indUnk.Capricorn.xml
3973164,female,23,Education,Gemini,..\Data\3973164.female.23.Education.Gemini.xml
3973241,female,48,Consulting,Capricorn,..\Data\3973241.female.48.Consulting.Capricorn.xml
3973262,female,23,indUnk,Capricorn,..\Data\3973262.female.23.indUnk.Capricorn.xml
3973340,female,13,indUnk,Taurus,..\Data\3973340.female.13.indUnk.Taurus.xml
3973397,female,24,indUnk,Aries,..\Data\3973397.female.24.indUnk.Aries.xml
3973418,female,15,Religion,Libra,..\Data\3973418.female.15.Religion.Libra.xml
3973460,female,16,Student,Pisces,..\Data\3973460.female.16.Student.Pisces.xml
3973662,male,41,Communications-Media,Taurus,..\Data\3973662.male.41.Communications-Media.Taurus.xml
3973720,male,15,Student,Aquarius,..\Data\3973720.male.15.Student.Aquarius.xml
3973836,female,13,Student,Capricorn,..\Data\3973836.female.13.Student.Capricorn.xml
3973893,male,23,Student,Sagittarius,..\Data\3973893.male.23.Student.Sagittarius.xml
3973905,female,16,indUnk,Libra,..\Data\3973905.female.16.indUnk.Libra.xml
3973922,female,38,Education,Cancer,..\Data\3973922.female.38.Education.Cancer.xml
3974013,female,23,Student,Cancer,..\Data\3974013.female.23.Student.Cancer.xml
3974108,male,23,indUnk,Aries,..\Data\3974108.male.23.indUnk.Aries.xml
3974221,male,17,indUnk,Scorpio,..\Data\3974221.male.17.indUnk.Scorpio.xml
3974230,female,15,indUnk,Libra,..\Data\3974230.female.15.indUnk.Libra.xml
3974293,female,34,indUnk,Libra,..\Data\3974293.female.34.indUnk.Libra.xml
3974302,male,15,Student,Scorpio,..\Data\3974302.male.15.Student.Scorpio.xml
3974322,female,23,Architecture,Libra,..\Data\3974322.female.23.Architecture.Libra.xml
3974333,male,15,Student,Capricorn,..\Data\3974333.male.15.Student.Capricorn.xml
3974415,female,27,indUnk,Taurus,..\Data\3974415.female.27.indUnk.Taurus.xml
3974483,female,15,Student,Capricorn,..\Data\3974483.female.15.Student.Capricorn.xml
3974484,female,34,indUnk,Pisces,..\Data\3974484.female.34.indUnk.Pisces.xml
3974513,male,15,Automotive,Virgo,..\Data\3974513.male.15.Automotive.Virgo.xml
3974532,male,27,Environment,Taurus,..\Data\3974532.male.27.Environment.Taurus.xml
3974755,male,16,indUnk,Scorpio,..\Data\3974755.male.16.indUnk.Scorpio.xml
3974762,female,34,Education,Taurus,..\Data\3974762.female.34.Education.Taurus.xml
3974835,female,24,Student,Scorpio,..\Data\3974835.female.24.Student.Scorpio.xml
3974838,female,13,Student,Virgo,..\Data\3974838.female.13.Student.Virgo.xml
3974860,female,34,Fashion,Scorpio,..\Data\3974860.female.34.Fashion.Scorpio.xml
3974991,male,25,Communications-Media,Pisces,..\Data\3974991.male.25.Communications-Media.Pisces.xml
3975067,female,23,Museums-Libraries,Scorpio,..\Data\3975067.female.23.Museums-Libraries.Scorpio.xml
3975248,male,16,Student,Aquarius,..\Data\3975248.male.16.Student.Aquarius.xml
3975379,male,27,Science,Capricorn,..\Data\3975379.male.27.Science.Capricorn.xml
3975428,male,15,Student,Pisces,..\Data\3975428.male.15.Student.Pisces.xml
3975437,female,23,Automotive,Aries,..\Data\3975437.female.23.Automotive.Aries.xml
3975659,female,44,indUnk,Taurus,..\Data\3975659.female.44.indUnk.Taurus.xml
3975703,female,17,Student,Libra,..\Data\3975703.female.17.Student.Libra.xml
3975793,male,15,Student,Scorpio,..\Data\3975793.male.15.Student.Scorpio.xml
3975846,female,24,Tourism,Leo,..\Data\3975846.female.24.Tourism.Leo.xml
3975895,female,15,Student,Aquarius,..\Data\3975895.female.15.Student.Aquarius.xml
3976002,male,36,indUnk,Libra,..\Data\3976002.male.36.indUnk.Libra.xml
3976083,female,27,Sports-Recreation,Sagittarius,..\Data\3976083.female.27.Sports-Recreation.Sagittarius.xml
3976084,male,17,indUnk,Scorpio,..\Data\3976084.male.17.indUnk.Scorpio.xml
3976106,male,25,Arts,Virgo,..\Data\3976106.male.25.Arts.Virgo.xml
3976116,male,34,Advertising,Virgo,..\Data\3976116.male.34.Advertising.Virgo.xml
3976117,male,25,indUnk,Pisces,..\Data\3976117.male.25.indUnk.Pisces.xml
3976137,male,24,indUnk,Taurus,..\Data\3976137.male.24.indUnk.Taurus.xml
3976199,female,17,indUnk,Capricorn,..\Data\3976199.female.17.indUnk.Capricorn.xml
3976205,male,23,Engineering,Aquarius,..\Data\3976205.male.23.Engineering.Aquarius.xml
3976207,female,14,indUnk,Cancer,..\Data\3976207.female.14.indUnk.Cancer.xml
3976212,male,16,Student,Sagittarius,..\Data\3976212.male.16.Student.Sagittarius.xml
3976226,male,16,indUnk,Aries,..\Data\3976226.male.16.indUnk.Aries.xml
3976308,male,14,indUnk,Cancer,..\Data\3976308.male.14.indUnk.Cancer.xml
3976393,male,40,Architecture,Sagittarius,..\Data\3976393.male.40.Architecture.Sagittarius.xml
3976495,male,27,indUnk,Pisces,..\Data\3976495.male.27.indUnk.Pisces.xml
3976496,male,42,Government,Leo,..\Data\3976496.male.42.Government.Leo.xml
